timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,pressure
0.00898885726928711,0.004783935546875,0.009805908203125,-0.0038481445312499307,-0.047404580152671814,-0.003854961832061034,-0.02106106870229008,32768,32768
0.11799836158752441,0.006492919921875,0.016641845703124998,0.0027436523437500693,0.08999999999999994,-0.11072519083969462,-0.02106106870229008,32768,32768
0.22708630561828613,0.006004638671875,0.002725830078125,-0.0006743164062499307,0.06709923664122132,-0.087824427480916,-0.051595419847328246,32768,32768
0.336320161819458,0.0008776855468749997,0.014688720703125,0.0022553710937500693,0.02129770992366406,0.01141221374045805,0.001839694656488547,32768,32768
0.44495177268981934,0.0035632324218749997,0.007608642578125,-0.0014067382812499307,0.14343511450381674,0.01904580152671759,-0.036328244274809164,32768,32768
0.553948163986206,0.004783935546875,0.014932861328125,0.004452636718750069,-0.024503816793893192,0.15645038167938935,0.11634351145038167,32768,32768
0.6630449295043945,0.006492919921875,0.007608642578125,0.0012788085937500693,-0.055038167938931355,0.06484732824427485,-0.051595419847328246,32768,32768
0.7720704078674316,0.005760498046875,0.020548095703124998,-0.00018603515624993072,0.11290076335877856,0.01141221374045805,0.16977862595419846,32768,32768
0.8802933692932129,0.004539794921875,0.011270751953125,0.01665966796875007,-0.07030534351145044,0.179351145038168,0.08580916030534351,32768,32768
0.98919677734375,0.0030749511718749997,0.010538330078125,0.005429199218750069,-0.09320610687022907,-0.087824427480916,0.024740458015267173,32768,32768
1.098240852355957,0.006981201171875,0.016641845703124998,-0.004580566406249931,0.02129770992366406,-0.07255725190839692,-0.02106106870229008,32768,32768
1.2072222232818604,0.0011218261718749997,0.010050048828125,0.006649902343750069,0.0823664122137404,-0.034389312977099205,-0.07449618320610688,32768,32768
1.3164377212524414,0.004539794921875,0.013468017578125,0.005185058593750069,0.15106870229007627,-0.011488549618320576,-0.0973969465648855,32768,32768
1.4256060123443604,0.006492919921875,0.009561767578125,-0.004824707031249931,-0.039770992366412274,0.07248091603053439,-0.005793893129770995,32768,32768
1.5346336364746094,0.005516357421875,0.010050048828125,0.0022553710937500693,0.15870229007633582,-0.003854961832061034,-0.02869465648854962,32768,32768
1.643770456314087,0.008201904296875,0.012491455078125,0.005185058593750069,0.02129770992366406,-0.14889312977099234,-0.08976335877862596,32768,32768
1.7529141902923584,0.010399169921875,0.010050048828125,-0.0004301757812499307,0.11290076335877856,0.179351145038168,0.04000763358778626,32768,32768
1.862020492553711,0.0025866699218749997,0.017130126953124998,-0.0004301757812499307,0.006030534351144977,-0.07255725190839692,-0.036328244274809164,32768,32768
1.97111177444458,0.007713623046875,0.011270751953125,0.0037202148437500693,0.24267175572519079,-0.003854961832061034,0.024740458015267173,32768,32768
2.0801913738250732,0.008201904296875,-0.007039794921875,-0.00824267578124993,0.05183206106870223,-0.05729007633587783,0.22321374045801526,32768,32768
2.1893277168273926,0.0030749511718749997,0.005655517578125,0.0034760742187500693,0.013664122137404519,0.07248091603053439,-0.08212977099236642,32768,32768
2.29811692237854,0.008446044921875,0.014932861328125,0.0034760742187500693,0.03656488549618315,-0.1259923664122137,0.10107633587786259,32768,32768
2.4072413444519043,0.011375732421875,0.010782470703125,-0.0033598632812499307,0.0823664122137404,0.026679389312977135,0.12397709923664121,32768,32768
2.516389846801758,0.009666748046875,0.014444580078125,0.0020112304687500693,0.028931297709923604,0.07248091603053439,0.11634351145038167,32768,32768
2.625488042831421,-0.0008312988281250003,0.007364501953125,-0.0018950195312499307,0.11290076335877856,-0.05729007633587783,0.017106870229007632,32768,32768
2.7342529296875,0.007957763671875,0.011026611328125,0.01226513671875007,0.013664122137404519,0.15645038167938935,-0.19663358778625956,32768,32768
2.8432912826538086,0.0038073730468749997,0.008585205078125,0.01568310546875007,0.028931297709923604,0.16408396946564888,0.03237404580152672,32768,32768
2.9525463581085205,0.007469482421875,0.015421142578125,-0.0004301757812499307,-0.29167938931297716,0.2556870229007634,0.20794656488549618,32768,32768
3.061673641204834,0.0011218261718749997,0.010294189453125,-0.0016508789062499307,-0.07793893129770998,-0.13362595419847326,0.22321374045801526,32768,32768
3.1707451343536377,0.006737060546875,-0.005086669921875,0.004452636718750069,0.05946564885496177,-0.04965648854961829,-0.05922900763358779,32768,32768
3.279860019683838,0.007957763671875,0.011026611328125,0.006894042968750069,0.028931297709923604,0.04194656488549622,0.024740458015267173,32768,32768
3.3889224529266357,0.0033190917968749997,0.010538330078125,0.0034760742187500693,0.15106870229007627,-0.02675572519083966,-0.051595419847328246,32768,32768
3.498046398162842,0.004539794921875,0.010782470703125,0.0005463867187500693,0.0823664122137404,0.04194656488549622,-0.013427480916030536,32768,32768
3.607165575027466,0.015526123046875,0.012003173828125,-0.005801269531249931,0.16633587786259535,-0.16416030534351142,-0.043961832061068705,32768,32768
3.716245651245117,0.007957763671875,0.012979736328125,-0.0004301757812499307,0.028931297709923604,-0.05729007633587783,0.04000763358778626,32768,32768
3.8254406452178955,0.004783935546875,0.010050048828125,-0.0021391601562499307,0.15106870229007627,-0.04965648854961829,0.0476412213740458,32768,32768
3.934542655944824,0.012840576171875,0.005411376953125,0.007138183593750069,0.03656488549618315,0.034312977099236676,-0.14319847328244276,32768,32768
4.0437562465667725,0.005028076171875,0.015909423828124998,0.0027436523437500693,-0.12374045801526723,-0.11835877862595416,0.12397709923664121,32768,32768
4.152848958969116,0.006981201171875,0.010294189453125,-0.0004301757812499307,0.14343511450381674,-0.17179389312977095,-0.043961832061068705,32768,32768
4.261995792388916,0.006737060546875,0.011026611328125,0.01690380859375007,0.19687022900763354,0.15645038167938935,0.12397709923664121,32768,32768
4.370991230010986,0.0035632324218749997,0.002237548828125,0.0003022460937500693,0.006030534351144977,0.01904580152671759,-0.08212977099236642,32768,32768
4.4799933433532715,0.004051513671875,0.010294189453125,0.003964355468750069,-0.03213740458015273,-0.09545801526717554,0.13161068702290077,32768,32768
4.58911657333374,-9.887695312500028e-05,0.013223876953125,-0.0006743164062499307,0.02129770992366406,0.10301526717557255,-0.036328244274809164,32768,32768
4.698207855224609,0.004051513671875,0.014688720703125,0.007382324218750069,-0.0016030534351145645,0.01904580152671759,-0.036328244274809164,32768,32768
4.807172775268555,0.004295654296875,0.016641845703124998,-0.00848681640624993,0.11290076335877856,0.16408396946564888,0.024740458015267173,32768,32768
4.916023254394531,0.006248779296875,0.013468017578125,0.005673339843750069,0.013664122137404519,-0.019122137404580117,-0.11266412213740458,32768,32768
5.0251305103302,0.008934326171875,0.011514892578125,0.01421826171875007,0.12816793893129766,0.08011450381679393,0.017106870229007632,32768,32768
5.13420844078064,0.005272216796875,-0.004598388671875,0.0003022460937500693,-0.03213740458015273,0.08011450381679393,0.00947328244274809,32768,32768
5.2433552742004395,0.004051513671875,0.005655517578125,-0.0026274414062499307,0.18923664122137399,0.16408396946564888,0.13161068702290077,32768,32768
5.352536916732788,0.0025866699218749997,0.005899658203125,0.01592724609375007,0.44877862595419843,0.8205725190839696,-0.05922900763358779,32768,32768
5.461649417877197,0.0020983886718749997,0.004678955078125,0.005185058593750069,0.21977099236641215,-0.5763740458015267,0.20031297709923665,32768,32768
5.570633888244629,0.009666748046875,0.007120361328125,0.004940917968750069,-0.07793893129770998,-0.05729007633587783,0.04000763358778626,32768,32768
5.679808139801025,0.004539794921875,-0.004598388671875,-0.0016508789062499307,0.14343511450381674,-0.42370229007633586,0.1926793893129771,32768,32768
5.788971185684204,0.007713623046875,0.010050048828125,0.00884716796875007,0.738854961832061,0.6373664122137405,0.07817557251908397,32768,32768
5.897114992141724,0.0028308105468749997,0.017862548828124998,-0.0014067382812499307,-0.11610687022900769,0.5839312977099237,-0.30350381679389316,32768,32768
6.006145715713501,0.016502685546875,-0.002889404296875,-0.0021391601562499307,0.738854961832061,1.1717175572519085,-3.2271679389312977,32768,32768
6.115239143371582,-0.029884033203125,0.037149658203125,0.007626464843750069,-0.5054198473282443,3.8740076335877864,-1.7691526717557253,32768,32768
6.2243263721466064,0.014061279296875,-0.0009362792968750002,-0.00995166015624993,-3.6351908396946566,0.1335496183206107,-1.5172442748091604,32768,32768
6.333162546157837,0.006981201171875,-0.018514404296875002,-0.03094775390624993,-2.169541984732825,0.7060687022900763,1.4598549618320609,32768,32768
6.442078590393066,0.005028076171875,0.010294189453125,-0.08197314453124993,19.876259541984734,6.797671755725191,5.5209236641221375,32768,32768
6.551146984100342,-0.030372314453125,0.012003173828125,0.0027436523437500693,1.4106106870229007,-1.5916412213740458,2.162145038167939,32768,32768
6.660207509994507,-0.014014892578125,0.030802001953124998,-0.01874072265624993,-3.4061832061068706,-1.7824809160305344,2.543824427480916,32768,32768
6.769184350967407,-0.043800048828125,0.066446533203125,0.03350537109375007,-2.551221374045802,-1.9198854961832061,10.96367175572519,32768,32768
6.878178358078003,-0.0015637207031250003,0.008096923828125,0.004940917968750069,0.7083206106870228,-9.980954198473283,12.062908396946565,32768,32768
6.987267017364502,0.016014404296875,0.034464111328125,0.04009716796875007,-7.261145038167939,-18.278664122137407,11.62016030534351,32768,32768
7.096436023712158,0.062889404296875,0.013223876953125,0.004208496093750069,1.3342748091603054,-12.561106870229008,15.536190839694656,32768,32768
7.205460786819458,0.059959716796875,-0.018026123046875002,-0.05511767578124993,6.868625954198473,-6.293931297709924,14.223213740458014,32768,32768
7.314500570297241,0.064354248046875,0.013712158203125,0.02032177734375007,-3.0168702290076337,-6.469503816793893,16.070541984732824,32768,32768
7.423882246017456,0.049949951171875,0.002481689453125,0.03643505859375007,1.8457251908396946,1.3320229007633588,17.64306106870229,32768,32768
7.532930374145508,0.051414794921875,-0.0006921386718750002,0.04815380859375007,15.40297709923664,6.377824427480916,19.238480916030536,32768,32768
7.641574859619141,0.103416748046875,-0.053670654296875,-0.01996142578124993,4.983129770992366,-7.622175572519084,4.81863358778626,32768,32768
7.750697135925293,0.152733154296875,-0.049276123046875,-0.09149462890624993,8.441145038167939,8.217519083969465,6.078175572519084,32768,32768
7.859835147857666,0.090477294921875,-0.008260498046875,-0.01947314453124993,-11.116106870229007,-0.7672137404580153,1.009473282442748,32768,32768
7.96899676322937,0.087791748046875,-0.011922607421875,0.01495068359375007,-10.42145038167939,-1.6832442748091603,8.414053435114504,32768,32768
8.07810926437378,0.065574951171875,0.039346923828125,0.01495068359375007,-1.6199236641221375,0.30912213740458017,8.352984732824428,32768,32768
8.187252283096313,0.074608154296875,0.012735595703125,-0.02069384765624993,1.288473282442748,-1.553473282442748,11.711763358778626,32768,32768
